date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:34	52388/52388	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:48%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/44.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/44.png	(from https://validthemes.live//themeforest/digilab/index-3.html)
11:01:36	22656/22656	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Aug%202020%2000:09:30%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/12.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/12.png	(from https://validthemes.live//themeforest/digilab/index-3.html)
11:01:37	5365/5365	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2020:44:54%20GMT	https://validthemes.live//themeforest/digilab/assets/img/logo-cornflower-blue.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/logo-cornflower-blue.png	(from https://validthemes.live//themeforest/digilab/index-4.html)
11:01:38	26558/26558	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:50%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/5.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/5.png	(from https://validthemes.live//themeforest/digilab/index-4.html)
11:01:38	27469/27469	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Aug%202020%2023:31:56%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/bg-3.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/bg-3.png	(from https://validthemes.live//themeforest/digilab/index-4.html)
11:01:40	16374/16374	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:48%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/17.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/17.png	(from https://validthemes.live//themeforest/digilab/index-4.html)
11:01:40	17792/17792	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Aug%202020%2015:17:48%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/bg-5.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/bg-5.png	(from https://validthemes.live//themeforest/digilab/index-5.html)
11:01:41	48352/48352	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:10:46%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/13.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/13.png	(from https://validthemes.live//themeforest/digilab/index-5.html)
11:01:41	21682/21682	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Aug%202020%2020:42:22%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/bg-4.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/bg-4.png	(from https://validthemes.live//themeforest/digilab/about-us.html)
11:01:43	59307/59307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20May%202018%2004:42:02%20GMT	https://validthemes.live//themeforest/digilab/assets/img/team/6.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/team/6.jpg	(from https://validthemes.live//themeforest/digilab/team.html)
11:01:44	35863/35863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:24:30%20GMT	https://validthemes.live//themeforest/digilab/assets/img/team/8.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/team/8.jpg	(from https://validthemes.live//themeforest/digilab/team.html)
11:01:45	112870/112870	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20May%202018%2005:37:00%20GMT	https://validthemes.live//themeforest/digilab/assets/img/team/5.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/team/5.jpg	(from https://validthemes.live//themeforest/digilab/team.html)
11:01:45	18526/18526	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:50%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/404.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/404.png	(from https://validthemes.live//themeforest/digilab/404.html)
11:01:47	28023/28023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:40:56%20GMT	https://validthemes.live//themeforest/digilab/assets/img/case/3.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/case/3.jpg	(from https://validthemes.live//themeforest/digilab/case-studies.html)
11:01:47	21756/21756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:41:20%20GMT	https://validthemes.live//themeforest/digilab/assets/img/case/4.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/case/4.jpg	(from https://validthemes.live//themeforest/digilab/case-studies.html)
11:01:50	22762/22762	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:40:14%20GMT	https://validthemes.live//themeforest/digilab/assets/img/case/5.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/case/5.jpg	(from https://validthemes.live//themeforest/digilab/case-studies.html)
11:01:52	66949/66949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:45:00%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/11.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/11.jpg	(from https://validthemes.live//themeforest/digilab/blog-standard.html)
11:01:53	71876/71876	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:49:16%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/33.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/33.jpg	(from https://validthemes.live//themeforest/digilab/blog-standard.html)
11:01:53	135168/135168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:47:12%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/22.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/22.jpg	(from https://validthemes.live//themeforest/digilab/blog-standard.html)
11:01:53	35995/35995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:32:04%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/1.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/1.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:53	24458/24458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:32:24%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/2.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/2.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:54	31324/31324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:32:52%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/3.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/3.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:55	30552/30552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:34:08%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/5.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/5.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:55	35456/35456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:33:32%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/4.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/4.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:56	28504/28504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:34:38%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/6.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/6.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:58	38894/38894	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2022:35:12%20GMT	https://validthemes.live//themeforest/digilab/assets/img/sidebar/7.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/sidebar/7.jpg	(from https://validthemes.live//themeforest/digilab/blog-with-sidebar.html)
11:01:59	21756/21756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:41:20%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/4.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/4.jpg	(from https://validthemes.live//themeforest/digilab/blog-2-colum.html)
11:02:00	6691/6691	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:52:22%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/04.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/04.png	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:02:00	44218/44218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:42:08%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/6.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/6.jpg	(from https://validthemes.live//themeforest/digilab/blog-3-colum.html)
11:02:00	59753/59753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2021:44:54%20GMT	https://validthemes.live//themeforest/digilab/assets/img/blog/1.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/blog/1.jpg	(from https://validthemes.live//themeforest/digilab/blog-2-colum.html)
11:02:00	4180/4180	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Aug%202020%2020:59:14%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/8.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/8.png	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:02:01	4906/4906	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202020%2023:52:02%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/05.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/05.png	(from https://validthemes.live//themeforest/digilab/index-1.html)
